Taxon_Group,Taxon,NonTarget,BCG_attr,BCG_PredContScore,BCG_attr2,FFG,Habit,Life_Cycle,Habitat,Noteworthy,LONGLIVED,Thermal_indicator,ThermalPref_ALL,ThermTol_Less30,MWMT_WAopt,MWMT_PCT90,Therm_TopIndicator,ThermVar,TolVal2,TolVal,Air,FSBI_2012,Hemoglobin,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Chironomidae,Oropuella,FALSE,3,2.922949553,,CG,SP,multi,LOTI,,FALSE,stenoc,Cold Stenotherm,,13.50485209,17.485,,,11,3,F,,U,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Oropuella,,,,,
Chironomidae,Orthocladiinae,FALSE,NA,3.993237495,,UN,UN,multi,GENE,,FALSE,,Eurythermal,,17.69249126,22.549,,yes,11,6,F,,U,128457,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,,,,,,
Chironomidae,Orthocladiinae Genus 5,FALSE,UN,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladiinae Genus 5,,,,,
Chironomidae,Orthocladius,FALSE,4,3.823423862,,CG,"SP,BU",multi,GENE,,FALSE,eurythermal,Eurythermal,,17.06236212,22.55,,,5,6,F,,,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Orthocladius (Euorthocladius),FALSE,UN,,,NA,NA,multi,GENE,,FALSE,,,Less30,,,,,5,6,,,,568520,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Euorthocladius,,,,
Chironomidae,Orthocladius (Mesorthocladius),FALSE,UN,,,NA,NA,multi,GENE,,FALSE,,,Less30,,,,,11,NA,F,,F,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Mesorthocladius,,,,
Chironomidae,Orthocladius (Orthocladius),FALSE,UN,,,NA,NA,multi,GENE,,FALSE,,,Less30,,,,,11,6,F,,,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,,,,,
Chironomidae,Orthocladius (Symposiocladius),FALSE,4,3.130450487,,"SH,CG,XY","SP,BU",multi,LOTI,,FALSE,cold,Cold,,16.77290475,19.44,,,11,6,F,,,568523,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Symposiocladius,,,,
Chironomidae,Orthocladius (Symposiocladius) annectens,FALSE,4,,,"SH,CG","SP,BU",multi,LOTI,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius,Symposiocladius,,,,annectens
Chironomidae,Orthocladius complex,FALSE,UN,3.143049955,,NA,NA,multi,GENE,,FALSE,warm,Warm,,20.84978088,25.574,,,9,7,F,,,128874,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Orthocladius complex,,,,,
Chironomidae,Pagastia,FALSE,3,2.95074892,,"CG,SC",SP,multi,LOTI,,FALSE,eurythermal,Eurythermal,,16.38323369,22.05,,,9,1,F,,,128401,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Pagastia,,,,,
Chironomidae,Pagastiella,FALSE,UN,,,UN,UN,multi,LENT,TRUE,FALSE,,,Less30,,,,,11,6,F,,T,129561,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Pagastiella,,,,,
Chironomidae,Paraboreochlus,FALSE,UN,,,"CG,SC",SP,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Podonominae,,,Paraboreochlus,,,,,
Chironomidae,Parachaetocladius,FALSE,3,3.056586981,,CG,SP,multi,LOTI,TRUE,FALSE,cool,Cool,,15.03462407,21.22,,,11,6,F,,,128951,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parachaetocladius,,,,,
Chironomidae,Parachironomus,FALSE,UN,,,"PR,CG,PA","SP,BU",multi,GENE,TRUE,FALSE,,,Less30,,,,,4,10,F,,T,129564,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Parachironomus,,,,,
Chironomidae,Paracladius,FALSE,UN,,,CG,SP,multi,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paracladius,,,,,
Chironomidae,Paracladopelma,FALSE,4,3.841677666,,UN,SP,multi,GENE,,FALSE,cowa,Cool-Warm,,19.03701424,22.108,,,4,7,F,,T,129597,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Paracladopelma,,,,,
Chironomidae,Paracricotopus,FALSE,3,,,CG,SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,11,6,F,,,128962,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paracricotopus,,,,,
Chironomidae,Parakiefferiella,FALSE,4,3.810275078,,CG,SP,multi,GENE,,FALSE,eurythermal,Eurythermal,,19.75957045,22.684,,,11,6,F,,,128968,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parakiefferiella,,,,,
Chironomidae,Paralauterborniella,FALSE,5,,,CG,CN,multi,GENE,,FALSE,,,Less30,,,,,11,8,F,,T,129616,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Paralauterborniella,,,,,
Chironomidae,Paralimnophyes,FALSE,UN,,,UN,UN,multi,LENT,TRUE,FALSE,,,,,,,,11,7,F,,,128976,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paralimnophyes,,,,,
Chironomidae,Parametriocnemus,FALSE,4,3.868766546,,CG,SP,multi,LOTI,,FALSE,eurythermal,Eurythermal,,17.96659693,22.26,Eurythermal,,4,5,F,,,128978,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parametriocnemus,,,,,
Chironomidae,Paraphaenocladius,FALSE,4,3.646301031,,CG,SP,multi,GENE,,FALSE,cool,Cool,,15.47915957,20.634,,,4,4,F,,T,128989,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paraphaenocladius,,,,,
Chironomidae,Parasmittia,FALSE,UN,,,UN,UN,multi,LENT,TRUE,FALSE,,,,,,,,11,NA,,,,129003,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parasmittia,,,,,
Chironomidae,Paratanytarsus,FALSE,5,3.932049036,,"CF,CG",SP,multi,GENE,,FALSE,warm,Warm,,20.61495356,24.822,,,2,6,F,,,129935,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Paratanytarsus,,,,,
Chironomidae,Paratendipes,FALSE,4,4.194186687,,CG,BU,multi,GENE,,FALSE,warm,Warm,,20.98359901,24.152,,,11,10,F,,T,129623,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Paratendipes,,,,,
Chironomidae,Paratrichocladius,FALSE,UN,,,UN,NA,multi,GENE,,FALSE,,,,,,,,11,5,F,,U,129005,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paratrichocladius,,,,,
Chironomidae,Paratrissocladius,FALSE,UN,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,129010,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Paratrissocladius,,,,,
Chironomidae,Parochlus,FALSE,UN,,,UN,UN,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,1,F,,,127987,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Podonominae,Podonomini,,Parochlus,,,,,
Chironomidae,Parorthocladius,FALSE,3,2.901436567,,CG,SP,multi,LOTI,,FALSE,cold,Cold,,14.38835818,18.038,,,11,6,F,,,129011,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Parorthocladius,,,,,
Chironomidae,Pentaneura,FALSE,4,3.990917683,,"PR,CG",SP,multi,GENE,,FALSE,warm,Warm,,22.83382559,27.035,,,2,6,F,,,128215,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,Pentaneura,,,,,
Chironomidae,Pentaneurini,FALSE,NA,3.875926256,,PR,SP,multi,GENE,,FALSE,,Eurythermal,,19.26866161,23.328,,yes,11,6,F,,,128078,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,,,,,,
Chironomidae,Phaenopsectra,FALSE,5,4.082621574,,"SC,CG",CN,multi,GENE,,FALSE,warm,Warm,,21.15088226,25.48,,,4,7,F,,T,129637,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Phaenopsectra,,,,,
Chironomidae,Phaenopsectra Odediens Gorup,FALSE,5,,,"SC,CG",CN,multi,GENE,,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Phaenopsectra Odediens Group,,,,,
Chironomidae,Platysmittia,FALSE,3,,,"CG,SH",SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,,6,,,,129013,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Platysmittia,,,,,
Chironomidae,Podonominae,FALSE,NA,3.003331184,,UN,UN,multi,GENE,,FALSE,cool,Cool,,16.77858597,20.346,,,,NA,,,,127952,Animalia,ARTHROPODA,HEXAPODA,INSECTA,Pterygota,Diptera,Nematocera,,Chironomidae,Podonominae,,,,,,,,
Chironomidae,Polypedilum,FALSE,5,3.813937664,,"SH,CG,PR","CN,CB",multi,GENE,,FALSE,warm,Warm,,19.63926397,23.504,,,4,6,F,,T,129657,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Polypedilum,,,,,
Chironomidae,Potthastia,FALSE,3,3.044538975,,"CG,SC",SP,multi,GENE,,FALSE,warm,Warm,,20.17232073,24.064,,,5,2,F,,,128408,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Potthastia,,,,,
Chironomidae,Potthastia Gaedii Group,FALSE,3,3.072170019,,"CG,SC",SP,multi,GENE,,FALSE,warm,Warm,,20.1462823,23.846,,,5,2,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Potthastia,,Gaedii Gr.,,,
Chironomidae,Potthastia Longimanus Group,FALSE,4,,,"CG,SC",SP,multi,GENE,,FALSE,,,Less30,,,,,5,2,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Potthastia,,Longimanus Gr.,,,
Chironomidae,Procladius,FALSE,5,4.382913589,,"PR,CG",SP,multi,GENE,,FALSE,warm,Warm,,20.10561088,25.06,,,5,9,F,,T,128277,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Procladiini,,Procladius,,,,,
Chironomidae,Prodiamesa,FALSE,5,4.696190834,,CG,"SP,BU",multi,GENE,,FALSE,cowa,Cool-Warm,,19.59194158,22.28,,,3,3,F,,,128452,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Prodiamesinae,,,Prodiamesa,,,,,
Chironomidae,Prodiamesinae,FALSE,5,4.615009308,,CG,"SP,BU",multi,GENE,,FALSE,,Cool-Warm,,19.17112461,22.29,,yes,,NA,,,,128437,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Prodiamesinae,,,,,,,,
Chironomidae,Propsilocerus,FALSE,UN,,,UN,UN,multi,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Propsilocerus,,,,,
Chironomidae,Protanypus,FALSE,UN,,,CG,BU,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,6,F,,,128431,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Protanypini,,Protanypus,,,,,
Chironomidae,Psectrocladius,FALSE,3,2.948568106,,"CG,MH","SP,BU",multi,GENE,,FALSE,cowa,Cool-Warm,,18.90237035,23.18,,,11,8,F,,,129018,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Psectrocladius,,,,,
Chironomidae,Psectrotanypus,FALSE,4,,,PR,SP,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,10,F,,T,128048,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Macropelopiini,,Psectrotanypus,,,,,
Chironomidae,Pseudochironomini,FALSE,UN,,,NA,NA,multi,GENE,,FALSE,,,Less30,,,,,11,5,F,,,129850,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Pseudochironomini,,,,,,,
Chironomidae,Pseudochironomus,FALSE,4,,,CG,BU,multi,GENE,,FALSE,,,Less30,,,,,4,5,F,,T,129851,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Pseudochironomini,,Pseudochironomus,,,,,
Chironomidae,Pseudodiamesa,FALSE,3,2.820194244,,CG,SP,multi,GENE,,FALSE,stenoc,Cold Stenotherm,,13.09480754,16.828,,,11,2,F,,,128416,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Pseudodiamesa,,,,,
Chironomidae,Pseudokiefferiella,FALSE,2,,,CG,SP,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Pseudokiefferiella,,,,,
Chironomidae,Pseudorthocladius,FALSE,2,,,CG,SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,11,0,F,,,129052,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Pseudorthocladius,,,,,
Chironomidae,Pseudosmittia,FALSE,3,3.137211084,,UN,UN,multi,GENE,TRUE,FALSE,cowa,Cool-Warm,,18.73385242,22.491,,,4,6,F,,,129071,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Pseudosmittia,,,,,
Chironomidae,Psilometriocnemus,FALSE,4,3.575334311,,CG,SP,multi,LOTI,,FALSE,cold,Cold,,17.01068156,19.968,,,11,4,F,,,129083,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Psilometriocnemus,,,,,
Chironomidae,Radotanypus,FALSE,4,4.049583912,,PR,SP,multi,LOTI,,FALSE,warm,Warm,,20.65300063,23.71,,,11,7,F,,T,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Macropelopiini,,Radotanypus,,,,,
Chironomidae,Rheocricotopus,FALSE,4,3.622961283,,"CG,MH,PR",SP,multi,GENE,,FALSE,eurythermal,Eurythermal,,17.71400991,23.1,,,5,4,F,,,129086,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Rheocricotopus,,,,,
Chironomidae,Rheosmittia,FALSE,3,,,UN,UN,multi,LOTI,TRUE,FALSE,,,Less30,,,,,11,6,F,,,129107,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Rheosmittia,,,,,
Chironomidae,Rheotanytarsus,FALSE,4,3.856656313,,CF,CN,multi,GENE,,FALSE,warm,Warm,,19.88107884,23.812,,,1,6,F,,,129952,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Rheotanytarsus,,,,,
Chironomidae,Robackia,FALSE,3,,,CG,BU,multi,LOTI,TRUE,FALSE,,,Less30,,,,,4,4,F,,,129730,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Robackia,,,,,
Chironomidae,Saetheria,FALSE,3,,,CG,BU,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,4,F,,,129735,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Saetheria,,,,,
Chironomidae,Sergentia,FALSE,UN,,,"SC,CG",CN,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,5,F,,T,129739,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Sergentia,,,,,
Chironomidae,Smittia,FALSE,UN,,,CG,BU,multi,GENE,TRUE,FALSE,,,Less30,,,,,11,6,F,,,129110,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Smittia,,,,,
Chironomidae,Stempellina,FALSE,3,3.061404228,,CG,"CN,CB",multi,GENE,,FALSE,eurythermal,Eurythermal,,17.59375641,22.999,,,0,2,F,,,129962,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Stempellina,,,,,
Chironomidae,Stempellinella,FALSE,4,3.81643486,,CG,SP,multi,LOTI,,FALSE,eurythermal,Eurythermal,,17.08346328,22.542,,,11,4,F,,,129969,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Stempellinella,,,,,
Chironomidae,Stenochironomus,FALSE,4,,,"CG,SH,XY",BU,multi,GENE,,FALSE,,,Less30,,,,,11,5,F,,T,129746,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Stenochironomus,,,,,
Chironomidae,Stictochironomus,FALSE,5,3.939803123,,"CG,MH",BU,multi,GENE,,FALSE,cowa,Cool-Warm,,21.51513595,23.262,,,11,5,F,,T,129785,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Stictochironomus,,,,,
Chironomidae,Stictocladius,FALSE,UN,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,NA,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Stictocladius,,,,,
Chironomidae,Stilocladius,FALSE,3,2.635569572,,UN,UN,multi,LOTI,TRUE,FALSE,cold,Cold,,15.78620287,19.624,,,11,3,F,,,129152,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Stilocladius,,,,,
Chironomidae,Sublettea,FALSE,3,3.257187366,,UN,UN,multi,LOTI,,FALSE,warm,Warm,,20.36210754,23.526,,,11,4,F,,,129975,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Sublettea,,,,,
Chironomidae,Symbiocladius,FALSE,3,,,PA,CN,multi,LOTI,TRUE,FALSE,,,Less30,,,,,1,4,F,,,129156,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Symbiocladius,,,,,
Chironomidae,Sympotthastia,FALSE,UN,,,"CG,SC",SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,,2,,,,128426,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Sympotthastia,,,,,
Chironomidae,Syndiamesa,FALSE,UN,,,UN,SP,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Diamesinae,Diamesini,,Syndiamesa,,,,,
Chironomidae,Synendotendipes,FALSE,UN,,,UN,UN,multi,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Synendotendipes,,,,,
Chironomidae,Synorthocladius,FALSE,4,3.894684315,,"CG,SC",UN,multi,LOTI,,FALSE,cowa,Cool-Warm,,18.71723024,22.497,,,1,2,F,,,129161,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Synorthocladius,,,,,
Chironomidae,Tanypodinae,FALSE,NA,3.913777351,,PR,SP,multi,GENE,,FALSE,,Eurythermal,,18.92233141,22.881,,yes,11,7,F,,,127994,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,,,,,,,,
Chironomidae,Tanypus,FALSE,5,,,"PR,CG",SP,multi,GENE,,FALSE,,,Less30,,,,,11,10,F,,T,128324,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Tanypodini,,Tanypus,,,,,
Chironomidae,Tanytarsini,FALSE,UN,3.905743599,,"CF,CG",UN,multi,GENE,,FALSE,,Eurythermal,,18.47701528,23.148,,yes,11,6,F,,U,129872,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,,,,,,
Chironomidae,Tanytarsus,FALSE,5,3.810153723,,"CF,SC","CN,CB",multi,GENE,,FALSE,warm,Warm,,19.80629934,24.225,,,3,6,F,,,129978,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Tanytarsini,,Tanytarsus,,,,,
Chironomidae,Telmatogeton,FALSE,UN,,,"SC,MH",CN,multi,MARI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Telmatogetoninae,,,Telmatogeton,,,,,
Chironomidae,Thienemannia,FALSE,2,,,UN,UN,multi,LOTI,TRUE,FALSE,,,Less30,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Thienemannia,,,,,
Chironomidae,Thienemanniella,FALSE,3,3.478250742,,CG,SP,multi,GENE,,FALSE,eurythermal,Eurythermal,,19.03870085,23.81,,,4,6,F,,,129182,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Thienemanniella,,,,,
Chironomidae,Thienemannimyia Group,FALSE,4,3.951602936,,PR,SP,multi,GENE,,FALSE,warm,Warm,,19.97276826,23.662,,,11,5,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,Thienemannimyia Gr.,,,,,,
Chironomidae,Tokunagaia,FALSE,UN,,,CG,SP,multi,LOTI,TRUE,FALSE,,,Less30,,,,,,NA,,,,129194,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tokunagaia,,,,,
Chironomidae,Tribelos,FALSE,4,3.822123289,,"CG,SH,XY",BU,multi,GENE,,FALSE,warm,Warm,,19.37124781,24.613,,,11,10,F,,T,129820,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Chironominae,Chironomini,,Tribelos,,,,,
Chironomidae,Trichochilus,FALSE,2,,,UN,UN,multi,LOTI,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Trichochilus,,,,,
Chironomidae,Trichotanypus,FALSE,2,,,"CG,SC",SP,multi,GENE,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Podonominae,,,Trichotanypus,,,,,
Chironomidae,Trissocladius,FALSE,UN,,,"CG,SC",SP,multi,LENT,TRUE,FALSE,,,,,,,,,,,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Trissocladius,,,,,
Chironomidae,Trissopelopia,FALSE,UN,,,PR,SP,multi,GENE,TRUE,FALSE,,,,,,,,11,7,F,,,128251,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Tanypodinae,Pentaneurini,,Trissopelopia,,,,,
Chironomidae,Tvetenia,FALSE,4,3.948231459,,CG,SP,multi,LOTI,,FALSE,cool,Cool,,17.26546355,21.37,,,4,5,F,,,129197,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,,,,
Chironomidae,Tvetenia Bavarica Group,FALSE,4,3.901067972,,CG,SP,multi,LOTI,,FALSE,cool,Cool,,17.46887274,21.38,,,11,5,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,Bavarica Gr.,,,
Chironomidae,Tvetenia Discoloripes Group,FALSE,UN,,,CG,SP,multi,LOTI,,FALSE,,,Less30,,,,,11,5,F,,,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Diptera,Nematocera,,Chironomidae,Orthocladiinae,,,Tvetenia,,Discoloripes Gr.,,,
