Heteroptera,Lethocerus americanus,TRUE,"(Leidy, 1847)",ITIS,,,,,,
Heteroptera,Limnocoris,TRUE,"Stal, 1860",ITIS,,,,,,
Heteroptera,Limnocoris moapensis,TRUE,"(La Rivers, 1950)",ITIS,,,,,,
Heteroptera,Limnoporus,TRUE,"Stal, 1868",ITIS,,,,,,
Heteroptera,Limnoporus canaliculatus,TRUE,"(Say, 1832)",ITIS,,,,,,
Heteroptera,Limnoporus dissortis,TRUE,"(Drake and Harris, 1930)",ITIS,,,,,,
Heteroptera,Lipogomphus,TRUE,"Berg, 1879",ITIS,,,,,,
Heteroptera,Macrovelia,TRUE,"Uhler, 1872",ITIS,,,,,,
Heteroptera,Macroveliidae,TRUE,"McKinstry, 1942",ITIS,,,,,,
Heteroptera,Merragata,TRUE,"Buchanan-White, 1877",ITIS,,,,,,
Heteroptera,Merragata hebroides,TRUE,"Buchanan-White, 1877",ITIS,,,,,,
Heteroptera,Mesovelia,TRUE,"Mulsant and Rey, 1852",ITIS,,,,,,
Heteroptera,Mesovelia amoena,TRUE,"Uhler, 1894",ITIS,,,,,,
Heteroptera,Mesovelia mulsanti,TRUE,"White, 1879",ITIS,,,,,,
Heteroptera,Mesoveliidae,TRUE,"Douglas and Scott, 1867",ITIS,,,,,,
Heteroptera,Metrobates,TRUE,"Uhler, 1871",ITIS,,,,,,
Heteroptera,Metrobates hesperius,TRUE,"Uhler, 1871",ITIS,,,,,,
Heteroptera,Micracanthia,TRUE,"Reuter, 1912",ITIS,,,,,,
Heteroptera,Microvelia,TRUE,"Westwood, 1834",ITIS,,,,,,
Heteroptera,Microvelia americana,TRUE,"(Uhler, 1884)",ITIS,,,,,,
Heteroptera,Microvelia austrina,TRUE,"Torre-Bueno, 1924",ITIS,,,,,,
Heteroptera,Microvelia hinei,TRUE,"Drake, 1920",ITIS,,,,,,
Heteroptera,Microvelia paludicola,TRUE,"Champion, 1898",ITIS,,,,,,
Heteroptera,Microvelia pulchella,TRUE,"Westwood, 1834",ITIS,,,,,,
Heteroptera,Naucoridae,TRUE,"Leach, 1815",ITIS,,,,,,
Heteroptera,Neogerris hesione,TRUE,"(Kirkaldy, 1902)",ITIS,,,,,,
Heteroptera,Neoplea,TRUE,"Esaki and China, 1928",ITIS,,,,,,
Heteroptera,Neoplea striola,TRUE,"(Fieber, 1844)",ITIS,,,,,,
Heteroptera,Nepa,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Heteroptera,Nepa apiculata,TRUE,"Uhler, 1862",ITIS,,,,,,
Heteroptera,Nepidae,TRUE,"Latreille, 1802",ITIS,,,,,,
Heteroptera,Nerthra martini,TRUE,"Todd, 1954",ITIS,,,,,,
Heteroptera,Notonecta,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Heteroptera,Notonecta insulata,TRUE,"Kirby, 1837",ITIS,,,,,,
Heteroptera,Notonecta irrorata,TRUE,"Uhler, 1879",ITIS,,,,,,
Heteroptera,Notonecta kirbyi,TRUE,"Hungerford, 1925",ITIS,,,,,,
Heteroptera,Notonecta lunata,TRUE,"Hungerford, 1926",ITIS,,,,,,
Heteroptera,Notonecta shooteri,TRUE,"Uhler, 1894",ITIS,,,,,,
Heteroptera,Notonecta spinosa,TRUE,"Hungerford, 1930",ITIS,,,,,,
Heteroptera,Notonecta uhleri,TRUE,"Kirkaldy, 1897",ITIS,,,,,,
Heteroptera,Notonecta undulata,TRUE,"Say, 1832",ITIS,,,,,,
Heteroptera,Notonecta unifasciata,TRUE,"Guerin-Meneville, 1857",ITIS,,,,,,
Heteroptera,Notonectidae,TRUE,"Latreille, 1802",ITIS,,,,,,
Heteroptera,Ochterus,TRUE,"Latreille, 1807",ITIS,,,,,,
Heteroptera,Palmacorixa,TRUE,"Abbott, 1912",ITIS,,,,,,
Heteroptera,Palmacorixa buenoi,TRUE,"Abbott, 1913",ITIS,,,,,,
Heteroptera,Palmacorixa gillettei,TRUE,"Abbott, 1912",ITIS,,,,,,
Heteroptera,Palmacorixa nana,TRUE,"Walley, 1930",ITIS,,,,,,
Heteroptera,Paraplea,TRUE,"Esaki and China, 1928",ITIS,,,,,,
Heteroptera,Pelocoris,TRUE,"Stal, 1876",ITIS,,,,,,
Heteroptera,Pelocoris femoratus,TRUE,"(Palisot de Beauvois, 1820)",ITIS,,,,,,
Heteroptera,Pentacora,TRUE,"Reuter, 1912",ITIS,,,,,,
Heteroptera,Platyvelia,TRUE,"J. Polhemus and D. Polhemus, 1993",ITIS,,,,,,
Heteroptera,Pleidae,TRUE,"Fieber, 1851",ITIS,,,,,,
Heteroptera,Ramphocorixa acuminata,TRUE,"(Uhler, 1897)",ITIS,,,,,,
Heteroptera,Ranatra,TRUE,"Fabricius, 1790",ITIS,,,,,,
Heteroptera,Ranatra australis,TRUE,"Hungerford, 1922",ITIS,,,,,,
Heteroptera,Ranatra buenoi,TRUE,"Hungerford, 1922",ITIS,,,,,,
Heteroptera,Ranatra fusca,TRUE,"Palisot de Beauvois, 1820",ITIS,,,,,,
Heteroptera,Ranatra kirkaldyi,TRUE,"Torre-Bueno, 1905",ITIS,,,,,,
Heteroptera,Ranatra nigra,TRUE,"Herrich-Schaffer, 1849",ITIS,,,,,,
Heteroptera,Rhagovelia,TRUE,"Mayr, 1865",ITIS,,,,,,
Heteroptera,Rhagovelia obesa,TRUE,"Uhler, 1871",ITIS,,,,,,
Heteroptera,Rhagovelia oriander,TRUE,"Parshley, 1922",ITIS,,,,,,
Heteroptera,Rhagoveliinae,TRUE,"China and Usinger, 1949",ITIS,,,,,,
Heteroptera,Rheumatobates,TRUE,"Bergroth, 1892",ITIS,,,,,,
Heteroptera,Rheumatobates palosi,TRUE,"Blatchley, 1926",ITIS,,,,,,
Heteroptera,Rheumatobates rileyi,TRUE,"Bergroth, 1892",ITIS,,,,,,
Heteroptera,Rheumatobates tenuipes,TRUE,"Meinert, 1895",ITIS,,,,,,
Heteroptera,Rheumatobates trulliger,TRUE,"Bergroth, 1915",ITIS,,,,,,
Heteroptera,Saldidae,TRUE,"Amyot and Serville, 1843",ITIS,,,,,,
Heteroptera,Saldula,TRUE,"Van Duzee, 1914",ITIS,,,,,,
Heteroptera,Sigara,TRUE,"Fabricius, 1775",ITIS,,,,,,
Heteroptera,Sigara alternata,TRUE,"(Say, 1825)",ITIS,,,,,,
Heteroptera,Sigara compressoidea,TRUE,"(Hungerford, 1928)",ITIS,,,,,,
Heteroptera,Sigara decoratella,TRUE,"(Hungerford, 1926)",ITIS,,,,,,
Heteroptera,Sigara dolabra,TRUE,"Hungerford and Sailer, 1943",ITIS,,,,,,
Heteroptera,Sigara grossolineata,TRUE,"Hungerford, 1948",ITIS,,,,,,
Heteroptera,Sigara lineata,TRUE,"(Forster, 1771)",ITIS,,,,,,
Heteroptera,Sigara mathesoni,TRUE,"Hungerford, 1948",ITIS,,,,,,
Heteroptera,Sigara mckinstryi,TRUE,"Hungerford, 1948",ITIS,,,,,,
Heteroptera,Sigara modesta,TRUE,"(Abbott, 1916)",ITIS,,,,,,
Heteroptera,Sigara nevadensis,TRUE,"(Walley, 1936)",ITIS,,,,,,
Heteroptera,Sigara omani,TRUE,"(Hungerford, 1930)",ITIS,,,,,,
Heteroptera,Sigara signata,TRUE,"(Fieber, 1851)",ITIS,,,,,,
Heteroptera,Sigara solensis,TRUE,"(Hungerford, 1926)",ITIS,,,,,,
Heteroptera,Sigara washingtonensis,TRUE,"Hungerford, 1948",ITIS,,,,,,
Heteroptera,Trepobates,TRUE,"Uhler, 1883",ITIS,,,,,,
Heteroptera,Trepobates inermis,TRUE,"Esaki, 1926",ITIS,,,,,,
Heteroptera,Trepobates knighti,TRUE,"Drake and Harris, 1928",ITIS,,,,,,
Heteroptera,Trepobates pictus,TRUE,"(Herrich-Schaeffer, 1847)",ITIS,,,,,,
Heteroptera,Trepobates subnitidus,TRUE,"Esaki, 1926",ITIS,,,,,,
Heteroptera,Trichocorixa,TRUE,"Kirkaldy, 1908",ITIS,,,,,,
Heteroptera,Trichocorixa arizonensis,TRUE,"Sailer, 1948",ITIS,,,,,,
Heteroptera,Trichocorixa borealis,TRUE,"Sailer, 1948",ITIS,,,,,,
Heteroptera,Trichocorixa calva,TRUE,"(Say, 1832)",ITIS,,,,,,
Heteroptera,Trichocorixa kanza,TRUE,"Sailer, 1948",ITIS,,,,,,
Heteroptera,Trichocorixa naias,TRUE,"(Kirkaldy and Torre-Bueno, 1909)",ITIS,,,,,,
Heteroptera,Trichocorixa sexcincta,TRUE,"(Champion, 1901)",ITIS,,,,,,
Heteroptera,Trichocorixa uhleri,TRUE,"Sailer, 1948",ITIS,,,,,,
Heteroptera,Veliidae,TRUE,"Amyot and Serville, 1843",ITIS,,,,,,
Lepidoptera,Acentria,TRUE,"Stephens, 1829",ITIS,,,,,,
Lepidoptera,Argyractis,TRUE,"Hampson, 1897",Other,,,,,,
Lepidoptera,Crambidae,TRUE,"Latreille, 1810",Other,,,,,,
Lepidoptera,Elophila,TRUE,"Hubner, 1822",ITIS,,,,,,
Lepidoptera,Eoparargyractis,TRUE,"Lange, 1956",ITIS,,,,,,
Lepidoptera,Lepidoptera,TRUE,,,,,,,,
Lepidoptera,Neargyractis,TRUE,"Lange, 1956",ITIS,,,,,,
Lepidoptera,Noctuidae,TRUE,"Latreille, 1809",ITIS,,,,,,
Lepidoptera,Nymphula,TRUE,"Schrank, 1802",ITIS,,,,,,
Lepidoptera,Parapoynx,TRUE,"Hubner, 1825",ITIS,,,,,,
Lepidoptera,Petrophila,TRUE,"Guilding, 1830",ITIS,,,,,,
Lepidoptera,Pyralidae,TRUE,"Latreille, 1809",Other,,,,,,
Lepidoptera,Synclita,FALSE,"Lederer, 1863",ITIS,,,,,,
Megaloptera,Chauliodes,TRUE,"Latreille, 1796",ITIS,,,,,,
Megaloptera,Chauliodes pectinicornis,TRUE,"(Linnaeus, 1763)",ITIS,,,,,,
Megaloptera,Chauliodes rastricornis,TRUE,"Rambur, 1842",ITIS,,,,,,
Megaloptera,Corydalidae,TRUE,"Leach, 1815",Other,,,,,,
Megaloptera,Corydalus,TRUE,"Latreille, 1802",ITIS,,,,,,
Megaloptera,Corydalus cornutus,TRUE,"(Linnaeus, 1758)",ITIS,,,,,,
Megaloptera,Dysmicohermes,TRUE,"Munroe, 1953",ITIS,,,,,,
Megaloptera,Megaloptera,TRUE,,,,,,,,
Megaloptera,Neohermes,TRUE,"Banks, 1908",ITIS,,,,,,
Megaloptera,Nigronia,TRUE,"Banks, 1908",ITIS,,,,,,
Megaloptera,Nigronia fasciata,TRUE,"(Walker, 1853)",ITIS,,,,,,
Megaloptera,Nigronia serricornis,TRUE,"(Say, 1824)",ITIS,,,,,,
Megaloptera,Orohermes,TRUE,"Evans, 1984",ITIS,,,,,,
Megaloptera,Orohermes crepusculus,TRUE,"(Chandler, 1954)",ITIS,,,,,,
Megaloptera,Protosialis,TRUE,"Van der Wheele, 1909",ITIS,,,,,,
Megaloptera,Sialidae,TRUE,"Leach, 1815",Other,,,,,,
Megaloptera,Sialis,TRUE,"Latreille, 1802",ITIS,,,,,,
Neuroptera,Climacia,TRUE,"McLachlan, 1869",ITIS,,,,,,
Neuroptera,Climacia areolaris,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Neuroptera,Neuroptera,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Neuroptera,Sisyra,TRUE,"Burmeister, 1839",ITIS,,,,,,
Neuroptera,Sisyridae,TRUE,"Handlirsch, 1908",ITIS,,,,,,
Odonata,Aeshna,TRUE,"Fabricius, 1775",ITIS,,,,,,
Odonata,Aeshna canadensis,TRUE,"Walker, 1908",ITIS,,,,,,
Odonata,Aeshna constricta,TRUE,"Say, 1839",ITIS,,,,,,
Odonata,Aeshna interrupta,TRUE,"Walker, 1908",ITIS,,,,,,
Odonata,Aeshna palmata,TRUE,"Hagen, 1856",ITIS,,,,,,
Odonata,Aeshna subarctica,TRUE,"Walker, 1908",ITIS,,,,,,
Odonata,Aeshna umbrosa,TRUE,"Walker, 1908",ITIS,,,,,,
Odonata,Aeshna verticalis,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Aeshna walkeri,TRUE,"Kennedy, 1917",ITIS,,,,,,
Odonata,Aeshnidae,TRUE,"Rambur, 1842",Other,,,,,,
Odonata,Amphiagrion,TRUE,"Selys, 1876",ITIS,,,,,,
Odonata,Amphiagrion abbreviatum,TRUE,"(Selys, 1876)",ITIS,,,,,,
Odonata,Amphiagrion saucium,TRUE,"(Burmeister, 1839)",ITIS,,,,,,
Odonata,Anax,TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Anax junius,TRUE,"(Drury, 1773)",ITIS,,,,,,
Odonata,Anax longipes,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Anisoptera,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Aphylla,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Archilestes,TRUE,"Selys, 1862",ITIS,,,,,,
Odonata,Archilestes grandis,TRUE,"(Rambur, 1842)",ITIS,,,,,,
Odonata,Argia,TRUE,"Rambur, 1842",ITIS,,,,,,
Odonata,Argia apicalis,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Argia fumipennis,TRUE,"(Burmeister, 1839)",ITIS,,,,,,
Odonata,Argia immunda,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Argia moesta,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Argia plana,TRUE,"Calvert, 1902",ITIS,,,,,,
Odonata,Argia sedula,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Argia tibialis,TRUE,"(Rambur, 1842)",ITIS,,,,,,
Odonata,Argia translata,TRUE,"Hagen in Selys, 1865",ITIS,,,,,,
Odonata,Argia vivida,TRUE,"Hagen in Selys, 1865",ITIS,,,,,,
Odonata,Arigomphus,TRUE,"Needham, 1897",ITIS,,,,,,
Odonata,Basiaeschna,TRUE,"Selys, 1883",ITIS,,,,,,
Odonata,Basiaeschna janata,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Boyeria,TRUE,"McLachlan, 1895",ITIS,,,,,,
Odonata,Boyeria grafiana,TRUE,"Williamson, 1907",ITIS,,,,,,
Odonata,Boyeria vinosa,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Brechmorhoga,TRUE,"Kirby, 1894",ITIS,,,,,,
Odonata,Brechmorhoga mendax,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Calopterygidae,TRUE,"Selys, 1850",Other,,,,,,
Odonata,Calopteryx,TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Calopteryx aequabilis,TRUE,"Say, 1839",ITIS,,,,,,
Odonata,Calopteryx amata,TRUE,"Hagen, 1889",ITIS,,,,,,
Odonata,Calopteryx dimidiata,TRUE,"Burmeister, 1839",ITIS,,,,,,
Odonata,Calopteryx maculata,TRUE,"(Beauvois, 1805)",ITIS,,,,,,
Odonata,Celithemis,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Celithemis elisa,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Celithemis eponina,TRUE,"(Drury, 1773)",ITIS,,,,,,
Odonata,Celithemis fasciata,TRUE,"Kirby, 1889",ITIS,,,,,,
Odonata,Chromagrion,TRUE,"Needham, 1903",ITIS,,,,,,
Odonata,Chromagrion conditum,TRUE,"(Selys, 1876)",ITIS,,,,,,
Odonata,Coenagrion,TRUE,"Kirby, 1890",ITIS,,,,,,
Odonata,Coenagrion / Enallagma,TRUE,,,,,,,,
Odonata,Coenagrion angulatum,TRUE,"Walker, 1912",ITIS,,,,,,
Odonata,Coenagrion resolutum,TRUE,"(Hagen in Selys, 1876)",ITIS,,,,,,
Odonata,Coenagrionidae,TRUE,"Kirby, 1890",Other,,,,,,
Odonata,Cordulegaster,TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Cordulegaster dorsalis,TRUE,"Hagen in Selys, 1858",ITIS,,,,,,
Odonata,Cordulegaster erronea,TRUE,"Hagen in Selys, 1878",ITIS,,,,,,
Odonata,Cordulegaster maculata,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Cordulegaster obliqua,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Cordulegastridae,TRUE,"Calvert, 1893",Other,,,,,,
Odonata,Cordulia,TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Cordulia shurtleffii,TRUE,"Scudder, 1866",ITIS,,,,,,
Odonata,Corduliidae,TRUE,"Selys, 1850",Other,,,,,,
Odonata,Corduliidae / Libellulidae,TRUE,,,,,,,,
Odonata,Coryphaeschna ingens,TRUE,"(Rambur, 1842)",ITIS,,,,,,
Odonata,Didymops,TRUE,"Rambur, 1842",ITIS,,,,,,
Odonata,Didymops transversa,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Dorocordulia,TRUE,"Needham, 1901",ITIS,,,,,,
Odonata,Dromogomphus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Dromogomphus spinosus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Dythemis velox,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Enallagma,TRUE,"Charpentier, 1840",ITIS,,,,,,
Odonata,,TRUE,"Calvert, 1902",ITIS,,,,,,
Odonata,Enallagma civile,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Enallagma cyathigerum,TRUE,"(Charpentier, 1840)",ITIS,,,,,,
Odonata,Enallagma divagans,TRUE,"Selys, 1876",ITIS,,,,,,
Odonata,Enallagma dubium,TRUE,"Root, 1924",ITIS,,,,,,
Odonata,Enallagma exsulans,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Enallagma geminatum,TRUE,"Kellicott, 1895",ITIS,,,,,,
Odonata,Enallagma hageni,TRUE,"(Walsh, 1863)",ITIS,,,,,,
Odonata,Enallagma signatum,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Enallagma traviatum,TRUE,"Selys, 1876",ITIS,,,,,,
Odonata,Epiaeschna,TRUE,"Hagen, 1877",ITIS,,,,,,
Odonata,Epiaeschna heros,TRUE,"(Fabricius, 1798)",ITIS,,,,,,
Odonata,Epitheca,TRUE,"Burmeister, 1839",ITIS,,,,,,
Odonata,Epitheca canis,TRUE,"(McLachlan, 1886)",ITIS,,,,,,
Odonata,Epitheca cynosura,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Epitheca princeps,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Epitheca semiaquea,TRUE,"(Burmeister, 1839)",ITIS,,,,,,
Odonata,Epitheca spinigera,TRUE,"(Selys, 1871)",ITIS,,,,,,
Odonata,Erpetogomphus,TRUE,"Selys, 1858",ITIS,,,,,,
Odonata,Erpetogomphus compositus,TRUE,"Hagen in Selys, 1858",ITIS,,,,,,
Odonata,Erpetogomphus crotalinus,TRUE,"(Hagen in Selys, 1854)",ITIS,,,,,,
Odonata,Erpetogomphus designatus,TRUE,"Hagen in Selys, 1858",ITIS,,,,,,
Odonata,Erythemis,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Erythemis simplicicollis,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Erythrodiplax,TRUE,"Brauer, 1868",ITIS,,,,,,
Odonata,Gomphaeschna,TRUE,"Selys, 1871",ITIS,,,,,,
Odonata,Gomphidae,TRUE,"Rambur, 1842",Other,,,,,,
Odonata,Gomphoides,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Gomphurus,TRUE,"Needham, 1901",ITIS,,,,,,
Odonata,Gomphurus fraternus,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Gomphurus hybridus,TRUE,"(Williamson, 1902)",ITIS,,,,,,
Odonata,Gomphurus lineatifrons,TRUE,"Springer, 2019",Other,,,,,,
Odonata,Gomphurus vastus,TRUE,"(Walsh, 1862)",ITIS,,,,,,
Odonata,Gomphus,TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Gomphus (Gomphurus),TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Gomphus aldelphus,TRUE,"Selys, 1858",ITIS,,,,,,
Odonata,Gomphus exilis,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Gomphus externus,TRUE,"Hagen in Selys, 1858",ITIS,,,,,,
Odonata,Gomphus fraternus,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Gomphus fraternus/ventricosus,TRUE,,,,,,,,
Odonata,Gomphus graslinellus,TRUE,"Walsh, 1862",ITIS,,,,,,
Odonata,Gomphus lineatifrons,TRUE,"Calvert, 1921",ITIS,,,,,,
Odonata,Gomphus lividus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Gomphus quadricolor,TRUE,"Walsh, 1863",ITIS,,,,,,
Odonata,Gomphus viridifrons,TRUE,"Hine, 1901",ITIS,,,,,,
Odonata,Hagenius,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Hagenius brevistylus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Helocordulia,TRUE,"Needham, 1901",ITIS,,,,,,
Odonata,Helocordulia selysii,TRUE,"(Hagen in Selys, 1878)",ITIS,,,,,,
Odonata,Helocordulia uhleri,TRUE,"(Selys, 1871)",ITIS,,,,,,
Odonata,Hetaerina,TRUE,"Hagen in Selys, 1853",ITIS,,,,,,
Odonata,Hetaerina americana,TRUE,"(Fabricius, 1798)",ITIS,,,,,,
Odonata,Hetaerina titia,TRUE,"(Drury, 1773)",ITIS,,,,,,
Odonata,Hetaerina vulnerata,TRUE,"Hagen in Selys, 1853",ITIS,,,,,,
Odonata,Hylogomphus,TRUE,"Needham, 1951",ITIS,,,,,,
Odonata,Ischnura,TRUE,"Charpentier, 1840",ITIS,,,,,,
Odonata,Ischnura posita,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Ischnura verticalis,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Ladona,TRUE,"Needham, 1899",ITIS,,,,,,
Odonata,Ladona julia,TRUE,"(Uhler, 1857)",ITIS,,,,,,
Odonata,Lanthus,TRUE,"Needham, 1897",ITIS,,,,,,
Odonata,Lanthus parvulus,TRUE,"(Selys, 1854)",ITIS,,,,,,
Odonata,Lanthus vernalis,TRUE,"Carle, 1980",ITIS,,,,,,
Odonata,Lestes,TRUE,"Leach, 1815",ITIS,,,,,,
Odonata,Lestes disjunctus,TRUE,"Selys, 1862",ITIS,,,,,,
Odonata,Lestes inaequalis,TRUE,"Walsh, 1862",ITIS,,,,,,
Odonata,Lestes unguiculatus,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Lestidae,TRUE,"Calvert, 1901",Other,,,,,,
Odonata,Leucorrhinia,TRUE,"Brittinger, 1850",ITIS,,,,,,
Odonata,Leucorrhinia frigida,TRUE,"Hagen, 1890",ITIS,,,,,,
Odonata,Leucorrhinia glacialis,TRUE,"Hagen, 1890",ITIS,,,,,,
Odonata,Leucorrhinia hudsonica,TRUE,"(Selys, 1850)",ITIS,,,,,,
Odonata,Leucorrhinia intacta,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Leucorrhinia proxima,TRUE,"Calvert, 1890",ITIS,,,,,,
Odonata,Libellula,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Odonata,Libellula luctuosa,TRUE,"Burmeister, 1839",ITIS,,,,,,
Odonata,Libellula pulchella,TRUE,"Drury, 1773",ITIS,,,,,,
Odonata,Libellula quadrimaculata,TRUE,"Linnaeus, 1758",ITIS,,,,,,
Odonata,Libellula saturata,TRUE,"Uhler, 1857",ITIS,,,,,,
Odonata,Libellula semifasciata,TRUE,"Burmeister, 1839",ITIS,,,,,,
Odonata,Libellulidae,TRUE,"Rambur, 1842",Other,,,,,,
Odonata,Macromia,TRUE,"Rambur, 1842",ITIS,,,,,,
Odonata,Macromia illinoiensis,TRUE,"Walsh, 1862",ITIS,,,,,,
Odonata,Macromia magnifica,TRUE,"McLachlan in Selys, 1874",ITIS,,,,,,
Odonata,Macromia taeniolata,TRUE,"Rambur, 1842",ITIS,,,,,,
Odonata,Macromiidae,TRUE,"Needham, 1903",Other,,,,,,
Odonata,Macrothemis,TRUE,"Hagen, 1868",ITIS,,,,,,
Odonata,Macrothemis celeno,TRUE,"(Selys in Sagra, 1857)",ITIS,,,,,,
Odonata,Miathyria,TRUE,"Kirby, 1889",ITIS,,,,,,
Odonata,Miathyria marcella,TRUE,"(Selys in Sagra, 1857)",ITIS,,,,,,
Odonata,Nasiaeschna,TRUE,"Selys in Forster, 1900",ITIS,,,,,,
Odonata,Nasiaeschna pentacantha,TRUE,"(Rambur, 1842)",ITIS,,,,,,
Odonata,Nehalennia,TRUE,"Selys, 1850",ITIS,,,,,,
Odonata,Nehalennia irene,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Neurocordulia,TRUE,"Selys, 1871",ITIS,,,,,,
Odonata,Neurocordulia alabamensis,TRUE,"Hodges in Needham and Westfall, 1955",ITIS,,,,,,
Odonata,Neurocordulia michaeli,TRUE,"Brunelle, 2000",ITIS,,,,,,
Odonata,Neurocordulia molesta,TRUE,"(Walsh, 1863)",ITIS,,,,,,
Odonata,Neurocordulia xanthosoma,TRUE,"(Williamson, 1908)",ITIS,,,,,,
Odonata,Neurocordulia yamaskanensis,TRUE,"(Provancher, 1875)",ITIS,,,,,,
Odonata,Octogomphus,TRUE,"Selys, 1873",ITIS,,,,,,
Odonata,Octogomphus specularis,TRUE,"(Hagen in Selys, 1859)",ITIS,,,,,,
Odonata,Odonata,TRUE,"Fabricius, 1793",ITIS,,,,,,
Odonata,Ophiogomphus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Ophiogomphus bison,TRUE,"Selys, 1873",ITIS,,,,,,
Odonata,Ophiogomphus carolus,TRUE,"Needham, 1897",ITIS,,,,,,
Odonata,Ophiogomphus colubrinus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Ophiogomphus mainensis,TRUE,"Packard in Walsh, 1863",ITIS,,,,,,
Odonata,Ophiogomphus occidentis,TRUE,"(Hagen, 1885)",ITIS,,,,,,
Odonata,Ophiogomphus rupinsulensis,TRUE,"(Walsh, 1862)",ITIS,,,,,,
Odonata,Ophiogomphus severus,TRUE,"Hagen, 1874",ITIS,,,,,,
Odonata,Oplonaeschna armata,TRUE,"(Hagen, 1861)",ITIS,,,,,,
Odonata,Orthemis,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Pachydiplax,TRUE,"Brauer, 1868",ITIS,,,,,,
Odonata,Pachydiplax longipennis,TRUE,"(Burmeister, 1839)",ITIS,,,,,,
Odonata,Paltothemis lineatipes,TRUE,"Karsch, 1890",ITIS,,,,,,
Odonata,Pantala hymenaea,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Perithemis,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Perithemis tenera,TRUE,"(Say, 1839)",ITIS,,,,,,
Odonata,Phanogomphus,TRUE,"Carle, 1986",Other,,,,,,
Odonata,Phanogomphus exilis,TRUE,"Springer, 2019",Other,,,,,,
Odonata,Phanogomphus graslinellus,TRUE,,,,,,,,
Odonata,Phanogomphus lividus,TRUE,"(Selys, 1854)",,,,,,,
Odonata,Phyllogomphoides,TRUE,"Belle, 1970",ITIS,,,,,,
Odonata,Plathemis,TRUE,"Hagen, 1861",ITIS,,,,,,
Odonata,Plathemis lydia,TRUE,"(Drury, 1773)",ITIS,,,,,,
Odonata,Progomphus,TRUE,"Selys, 1854",ITIS,,,,,,
Odonata,Progomphus borealis,TRUE,"McLachlan in Selys, 1873",ITIS,,,,,,
Odonata,Progomphus obscurus,TRUE,"(Rambur, 1842)",ITIS,,,,,,
